QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
929,Unique Email Addresses,unique-email-addresses,Easy,67.5887143651986,False,"array,hash-table,string",algorithms
930,Binary Subarrays With Sum,binary-subarrays-with-sum,Medium,66.14458126870431,False,"array,hash-table,sliding-window,prefix-sum",algorithms
931,Minimum Falling Path Sum,minimum-falling-path-sum,Medium,61.40540398263232,False,"array,dynamic-programming,matrix",algorithms
932,Beautiful Array,beautiful-array,Medium,67.05024781187387,False,"array,math,divide-and-conquer",algorithms
933,Number of Recent Calls,number-of-recent-calls,Easy,77.35538832457807,False,"design,queue,data-stream",algorithms
934,Shortest Bridge,shortest-bridge,Medium,58.65703151530407,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
935,Knight Dialer,knight-dialer,Medium,61.219667800500766,False,dynamic-programming,algorithms
936,Stamping The Sequence,stamping-the-sequence,Hard,61.87656204518765,False,"string,stack,greedy,queue",algorithms
937,Reorder Data in Log Files,reorder-data-in-log-files,Medium,56.76666986898687,False,"array,string,sorting",algorithms
938,Range Sum of BST,range-sum-of-bst,Easy,87.45779040618804,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
939,Minimum Area Rectangle,minimum-area-rectangle,Medium,55.0126415841066,False,"array,hash-table,math,geometry,sorting",algorithms
940,Distinct Subsequences II,distinct-subsequences-ii,Hard,43.53703022933575,False,"string,dynamic-programming",algorithms
941,Valid Mountain Array,valid-mountain-array,Easy,34.33660878847058,False,array,algorithms
942,DI String Match,di-string-match,Easy,80.05566980149887,False,"array,two-pointers,string,greedy",algorithms
943,Find the Shortest Superstring,find-the-shortest-superstring,Hard,44.30772172297943,False,"array,string,dynamic-programming,bit-manipulation,bitmask",algorithms
944,Delete Columns to Make Sorted,delete-columns-to-make-sorted,Easy,74.76662545102208,False,"array,string",algorithms
945,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium,60.338157900914055,False,"array,greedy,sorting,counting",algorithms
946,Validate Stack Sequences,validate-stack-sequences,Medium,69.69619227378328,False,"array,stack,simulation",algorithms
947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium,62.21551169834165,False,"hash-table,depth-first-search,union-find,graph",algorithms
948,Bag of Tokens,bag-of-tokens,Medium,59.19943319337521,False,"array,two-pointers,greedy,sorting",algorithms
949,Largest Time for Given Digits,largest-time-for-given-digits,Medium,35.53086709268921,False,"array,string,backtracking,enumeration",algorithms
950,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium,83.26962916529703,False,"array,queue,sorting,simulation",algorithms
951,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,Medium,69.68494439158731,False,"tree,depth-first-search,binary-tree",algorithms
952,Largest Component Size by Common Factor,largest-component-size-by-common-factor,Hard,41.168965349864436,False,"array,hash-table,math,union-find,number-theory",algorithms
953,Verifying an Alien Dictionary,verifying-an-alien-dictionary,Easy,55.57999512545925,False,"array,hash-table,string",algorithms
954,Array of Doubled Pairs,array-of-doubled-pairs,Medium,39.44296373107365,False,"array,hash-table,greedy,sorting",algorithms
955,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,Medium,35.630307501530446,False,"array,string,greedy",algorithms
956,Tallest Billboard,tallest-billboard,Hard,51.876941801992245,False,"array,dynamic-programming",algorithms
957,Prison Cells After N Days,prison-cells-after-n-days,Medium,38.944122713777816,False,"array,hash-table,math,bit-manipulation",algorithms
958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium,58.4010875427829,False,"tree,breadth-first-search,binary-tree",algorithms
959,Regions Cut By Slashes,regions-cut-by-slashes,Medium,77.61452682338759,False,"array,hash-table,depth-first-search,breadth-first-search,union-find,matrix",algorithms
960,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,Hard,58.7923071620597,False,"array,string,dynamic-programming",algorithms
961,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,Easy,77.49001413564352,False,"array,hash-table",algorithms
962,Maximum Width Ramp,maximum-width-ramp,Medium,55.72839491936832,False,"array,two-pointers,stack,monotonic-stack",algorithms
963,Minimum Area Rectangle II,minimum-area-rectangle-ii,Medium,55.6525942099035,False,"array,math,geometry",algorithms
964,Least Operators to Express Number,least-operators-to-express-number,Hard,48.40391975438449,False,"math,dynamic-programming,memoization",algorithms
965,Univalued Binary Tree,univalued-binary-tree,Easy,72.11661167381382,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
966,Vowel Spellchecker,vowel-spellchecker,Medium,51.587168007540306,False,"array,hash-table,string",algorithms
967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium,58.744938784827774,False,"backtracking,breadth-first-search",algorithms
968,Binary Tree Cameras,binary-tree-cameras,Hard,47.20625087910164,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
969,Pancake Sorting,pancake-sorting,Medium,71.19376406948224,False,"array,two-pointers,greedy,sorting",algorithms
970,Powerful Integers,powerful-integers,Medium,44.08954787816814,False,"hash-table,math,enumeration",algorithms
971,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,Medium,51.08118003394983,False,"tree,depth-first-search,binary-tree",algorithms
972,Equal Rational Numbers,equal-rational-numbers,Hard,44.65380134731297,False,"math,string",algorithms
973,K Closest Points to Origin,k-closest-points-to-origin,Medium,67.95923793437049,False,"array,math,divide-and-conquer,geometry,sorting,heap-priority-queue,quickselect",algorithms
974,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium,55.62643625083526,False,"array,hash-table,prefix-sum",algorithms
975,Odd Even Jump,odd-even-jump,Hard,40.7344613894132,False,"array,dynamic-programming,stack,monotonic-stack,ordered-set",algorithms
976,Largest Perimeter Triangle,largest-perimeter-triangle,Easy,57.385255452923424,False,"array,math,greedy,sorting",algorithms
977,Squares of a Sorted Array,squares-of-a-sorted-array,Easy,73.22396554005304,False,"array,two-pointers,sorting",algorithms
978,Longest Turbulent Subarray,longest-turbulent-subarray,Medium,48.06578734135187,False,"array,dynamic-programming,sliding-window",algorithms
979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium,77.16604208496727,False,"tree,depth-first-search,binary-tree",algorithms
980,Unique Paths III,unique-paths-iii,Hard,82.32961630268267,False,"array,backtracking,bit-manipulation,matrix",algorithms
981,Time Based Key-Value Store,time-based-key-value-store,Medium,49.36917993391409,False,"hash-table,string,binary-search,design",algorithms
982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,Hard,59.35304291427954,False,"array,hash-table,bit-manipulation",algorithms
983,Minimum Cost For Tickets,minimum-cost-for-tickets,Medium,67.41928483965467,False,"array,dynamic-programming",algorithms
984,String Without AAA or BBB,string-without-aaa-or-bbb,Medium,44.54027364759256,False,"string,greedy",algorithms
985,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,68.53759867054424,False,"array,simulation",algorithms
986,Interval List Intersections,interval-list-intersections,Medium,72.69175377206702,False,"array,two-pointers,line-sweep",algorithms
987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,51.38631829435377,False,"hash-table,tree,depth-first-search,breadth-first-search,sorting,binary-tree",algorithms
988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,60.82183782205678,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
989,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,45.083540872914455,False,"array,math",algorithms
990,Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium,51.026125792884244,False,"array,string,union-find,graph",algorithms
991,Broken Calculator,broken-calculator,Medium,55.14218653489809,False,"math,greedy",algorithms
992,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,65.92796994656486,False,"array,hash-table,sliding-window,counting",algorithms
993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,58.204586667434235,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
994,Rotting Oranges,rotting-oranges,Medium,56.65982489107094,False,"array,breadth-first-search,matrix",algorithms
995,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,62.167674030364275,False,"array,bit-manipulation,queue,sliding-window,prefix-sum",algorithms
996,Number of Squareful Arrays,number-of-squareful-arrays,Hard,50.4936957130849,False,"array,hash-table,math,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
997,Find the Town Judge,find-the-town-judge,Easy,50.015678594011895,False,"array,hash-table,graph",algorithms
998,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,69.23358270989193,False,"tree,binary-tree",algorithms
999,Available Captures for Rook,available-captures-for-rook,Easy,70.37598571774606,False,"array,matrix,simulation",algorithms
1000,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,44.35335565922685,False,"array,dynamic-programming,prefix-sum",algorithms
1001,Grid Illumination,grid-illumination,Hard,38.079408475208155,False,"array,hash-table",algorithms
1002,Find Common Characters,find-common-characters,Easy,74.54102842590166,False,"array,hash-table,string",algorithms
1003,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,60.22684130599848,False,"string,stack",algorithms
1004,Max Consecutive Ones III,max-consecutive-ones-iii,Medium,65.98980524412063,False,"array,binary-search,sliding-window,prefix-sum",algorithms
1005,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,52.41099409664018,False,"array,greedy,sorting",algorithms
1006,Clumsy Factorial,clumsy-factorial,Medium,59.28879085503078,False,"math,stack,simulation",algorithms
1007,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium,56.47991673677798,False,"array,greedy",algorithms
1008,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium,83.31134421190747,False,"array,stack,tree,binary-search-tree,monotonic-stack,binary-tree",algorithms
1009,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,60.70058618964378,False,bit-manipulation,algorithms
1010,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium,53.253006201319295,False,"array,hash-table,counting",algorithms
1011,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,72.17027881963148,False,"array,binary-search",algorithms
1012,Numbers With Repeated Digits,numbers-with-repeated-digits,Hard,43.508110936682364,False,"math,dynamic-programming",algorithms
1013,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,Easy,42.07991147055145,False,"array,greedy",algorithms
1014,Best Sightseeing Pair,best-sightseeing-pair,Medium,62.59851452044326,False,"array,dynamic-programming",algorithms
1015,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium,46.57592043104462,False,"hash-table,math",algorithms
1016,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium,57.985638150151416,False,"hash-table,string,bit-manipulation,sliding-window",algorithms
1017,Convert to Base -2,convert-to-base-2,Medium,61.273611959075694,False,math,algorithms
1018,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,Easy,46.98485629222489,False,"array,bit-manipulation",algorithms
1019,Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium,62.334858763909864,False,"array,linked-list,stack,monotonic-stack",algorithms
1020,Number of Enclaves,number-of-enclaves,Medium,70.57982219632872,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1021,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,85.61788406550559,False,"string,stack",algorithms
1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,73.43598353519056,False,"tree,depth-first-search,binary-tree",algorithms
1023,Camelcase Matching,camelcase-matching,Medium,63.81074735303238,False,"array,two-pointers,string,trie,string-matching",algorithms
1024,Video Stitching,video-stitching,Medium,52.00889616303472,False,"array,dynamic-programming,greedy",algorithms
1025,Divisor Game,divisor-game,Easy,70.4128885198817,False,"math,dynamic-programming,brainteaser,game-theory",algorithms
1026,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium,78.0617807915691,False,"tree,depth-first-search,binary-tree",algorithms
1027,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium,49.48986265533028,False,"array,hash-table,binary-search,dynamic-programming",algorithms
1028,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,Hard,83.30818389270985,False,"string,tree,depth-first-search,binary-tree",algorithms
1029,Two City Scheduling,two-city-scheduling,Medium,67.7025563696717,False,"array,greedy,sorting",algorithms
1030,Matrix Cells in Distance Order,matrix-cells-in-distance-order,Easy,72.77614299231593,False,"array,math,geometry,sorting,matrix",algorithms
